"movie_title","film_slug","page","review","review_chars"
"Don't Look Up","dont-look-up-2021",23,"“You are a lifestyle idealist. You think you're motivated by beliefs, high ethical beliefs. But you just run towards pleasure and away from pain“",145
"Don't Look Up","dont-look-up-2021",23,"this movie rly stayed in 2020",29
"Don't Look Up","dont-look-up-2021",23,"Right off: I've watched this movie 3 times start to finish since it was first released. It is absolutely brilliant. I laugh and cringe so much all the way through, it hits every satirical button on the right and left for the time period it was released (45s reign, which ironically was tame compared to now, lol). But McKay lambasts both sides with impunity. The performances of every single cast member was A-Game quality. Honestly, I love DiCaprio and Lawrence…",463
"Don't Look Up","dont-look-up-2021",23,"When did this happen?!",22
"Don't Look Up","dont-look-up-2021",23,"This evolved from a haha funny satire in 2021 to a full blown reality horror in 2026. Streep/Hathaway Month",107
"Don't Look Up","dont-look-up-2021",23,"the way people reacted to leo's character here is how i'm actually reacting to ryan gosling as ryland grace in phm #AILF 👀",122
"Don't Look Up","dont-look-up-2021",23,"This review may contain spoilers. I can handle the truth.",57
"Don't Look Up","dont-look-up-2021",23,"I’ll write a review soon",24
"Don't Look Up","dont-look-up-2021",23,"Letterboxd is an independent service created by a small team, and we rely mostly on the support of our members to maintain our site and apps. Please consider upgrading to a Pro account—for less than a couple bucks a month, you’ll get cool additional features like all-time and annual stats pages (example), the ability to select (and filter by) your favorite streaming services, and no ads!",390
"Don't Look Up","dont-look-up-2021",24,"Can see this happening irl 😍💔",29
"Don't Look Up","dont-look-up-2021",24,"Realest ending for a disaster movie",35
"Don't Look Up","dont-look-up-2021",24,"i love this movie mainly due to the fact my biggest fear is death and it makes me stressed just thinking about what i’d do in that situation, because realistically there’s not much to do. the other thing i love is it’s actually realistic… like if i seen a woman on the internet saying the world is ending bc an asteroid i wouldnt believe her at first and the rich saving themselves and only thinking about getting richer is accurate to real life.",446
"Don't Look Up","dont-look-up-2021",24,"Mankind is stupid and greedy",28
"Don't Look Up","dont-look-up-2021",24,"not really sure what to say about that. a comedy is not meant to be that depressing. ☹️ it was so funny how much meryl streeps character as president reminded me of someone tho.. its almost like they were warning us all of not one but two apocalyptic events… hmmm",263
"Don't Look Up","dont-look-up-2021",24,"yeah, i couldn’t even finish this",33
"Don't Look Up","dont-look-up-2021",24,"Has a strong vibe of modern cash movie. Saw a review about it being a live action of chicken little and I couldn't agree more 😭😭😭 lmaooo. Great actors though",157
"Don't Look Up","dont-look-up-2021",24,"Letterboxd is an independent service created by a small team, and we rely mostly on the support of our members to maintain our site and apps. Please consider upgrading to a Pro account—for less than a couple bucks a month, you’ll get cool additional features like all-time and annual stats pages (example), the ability to select (and filter by) your favorite streaming services, and no ads!",390
"Don't Look Up","dont-look-up-2021",25,"comet had better trajectory than charley’s thoughts ever have",61
"Don't Look Up","dont-look-up-2021",25,"I first saw this movie right after it's release. The commentary was clearly in regard to COVID and several other events and cultural/polical trends and figures. I was impressed and telieved to see this much needed message was getting out. I watched it again this week, 5 years later, and not only has nothing changed, but things seem a tad worse. Our biggest obstacle to progress is ourselves. Our humanity. And this film shows that, in every facet possible.",458
"Don't Look Up","dont-look-up-2021",25,"What’s up dog",13
"Don't Look Up","dont-look-up-2021",25,"Aside from some castings, great movie.",38
"Don't Look Up","dont-look-up-2021",25,"This review may contain spoilers. I can handle the truth.",57
"Don't Look Up","dont-look-up-2021",25,"Is the message of the movie gud? Yea no shit, but that doesn’t mean the way they shared it isnt pretty underwhelming. Fsr the thing that pissed me off the most was the two post credit scenes, which, after the shocking yet predictable final of the movie happened, felt like It could just end right there. But they had to add some jokes after it saying, people who survive are gonna live a painful short life haha 🤣 Yea so funi I forgot the fact that u told me before that we are all gonna die soon, thank you 🙏",509
"Don't Look Up","dont-look-up-2021",25,"I just know this shit would genuinely happen",44
"Don't Look Up","dont-look-up-2021",25,"Letterboxd is an independent service created by a small team, and we rely mostly on the support of our members to maintain our site and apps. Please consider upgrading to a Pro account—for less than a couple bucks a month, you’ll get cool additional features like all-time and annual stats pages (example), the ability to select (and filter by) your favorite streaming services, and no ads!",390
"Don't Look Up","dont-look-up-2021",26,"This film is so funny",21
"Don't Look Up","dont-look-up-2021",26,"LOOK THE FCK UP",15
"Don't Look Up","dont-look-up-2021",26,"i don't know what i was expecting, but it was more than this",60
"Don't Look Up","dont-look-up-2021",26,"Did not watch it properly but it pissed me off that killing everyone off is the solution for my brain, im glad it happened",122
"Don't Look Up","dont-look-up-2021",26,"of course, Jonah got the punchable character",44
"Don't Look Up","dont-look-up-2021",26,"If we’re that ridiculous when the world ends, the asteroid should hit us harder. And bring friends.",99
"Don't Look Up","dont-look-up-2021",26,"Letterboxd is an independent service created by a small team, and we rely mostly on the support of our members to maintain our site and apps. Please consider upgrading to a Pro account—for less than a couple bucks a month, you’ll get cool additional features like all-time and annual stats pages (example), the ability to select (and filter by) your favorite streaming services, and no ads!",390
